id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,income_to_loan_ratio,emi_estimate,emi_income_ratio
143142,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,416500,3.625,-0.0372,6905.0,360.0,no,no,not_lpsm,538000.0,sb,pr,home,1u,8400.0,cib,729,cib,45-54,not_inst,77.41635688,north,direct,0,41.0,0.020168067226890758,1156.9444444444443,0.13773148148148148
141614,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,726500,4.625,0.1577,0.0,360.0,no,no,not_lpsm,1028000.0,sb,ir,home,1u,13800.0,exp,731,exp,45-54,not_inst,70.67120623,south,direct,0,49.0,0.01899518238128011,2018.0555555555557,0.14623590982286636
86925,2019,non_conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,426500,4.125,0.0179,174.8,360.0,no,no,not_lpsm,1128000.0,sb,pr,home,1u,5220.0,exp,526,exp,55-64,not_inst,37.81028369,south,direct,0,49.0,0.01223915592028136,1184.7222222222222,0.22695828011919966
34310,2019,conforming,female,preapproved,type1,p3,l1,nopc,non_business,206500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,218000.0,sb,pr,home,1u,1860.0,exp,886,cib,55-64,to_inst,94.72477064,north,direct,1,61.0,0.00900726392251816,573.6111111111111,0.30839307048984466
124309,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,336500,3.75,0.2852,6230.0,360.0,no,yes,not_lpsm,608000.0,sb,pr,home,1u,4800.0,cib,520,exp,55-64,to_inst,55.34539474,north,direct,0,31.0,0.01426448736998514,934.7222222222222,0.19473379629629628
115534,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,226500,3.875,0.498,5253.13,324.0,no,no,not_lpsm,308000.0,sb,pr,home,1u,4440.0,exp,641,exp,55-64,to_inst,73.53896104,north,direct,0,29.0,0.01960264900662252,699.074074074074,0.1574491157824491
35130,2019,conforming,male,no_preapproval,type2,p3,l1,nopc,business,126500,4.75,1.224,2400.82,360.0,yes,no,not_lpsm,148000.0,sb,pr,home,1u,3420.0,cib,783,cib,45-54,to_inst,85.47297297,north,direct,0,49.0,0.027035573122529643,351.3888888888889,0.10274528914879792
61367,2019,conforming,joint,preapproved,type3,p3,l1,nopc,non_business,256500,3.5,0.2085,2500.0,360.0,no,no,not_lpsm,298000.0,sb,pr,home,1u,3600.0,crif,717,exp,65-74,to_inst,86.0738255,south,direct,0,60.0,0.014035087719298246,712.5,0.19791666666666666
58692,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,576500,3.875,0.4409,1896.31,360.0,no,no,not_lpsm,718000.0,sb,pr,home,1u,10320.0,cib,609,cib,35-44,not_inst,80.29247911,north,direct,0,31.0,0.01790112749349523,1601.388888888889,0.15517334194659776
159173,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,326500,3.625,0.579,6109.41,240.0,no,no,not_lpsm,468000.0,sb,pr,home,1u,6660.0,exp,840,exp,55-64,to_inst,69.76495726,north,direct,0,34.0,0.020398162327718225,1360.4166666666667,0.20426676676676678
86587,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,166500,3.875,0.3592,4695.0,360.0,no,no,not_lpsm,248000.0,sb,pr,home,1u,3660.0,crif,783,cib,65-74,to_inst,67.13709677,south,direct,0,7.0,0.021981981981981983,462.5,0.12636612021857924
52813,2019,conforming,female,preapproved,type1,p1,l1,nopc,non_business,326500,4.125,0.5923,2811.92,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,4800.0,crif,707,cib,45-54,not_inst,93.82183908,north,direct,0,49.0,0.014701378254211332,906.9444444444445,0.18894675925925927
92176,2019,conforming,female,no_preapproval,type1,p1,l2,nopc,non_business,466500,5.25,0.8754,0.0,360.0,no,no,not_lpsm,478000.0,sb,pr,home,1u,6720.0,crif,727,exp,35-44,not_inst,97.59414226,south,direct,0,49.0,0.014405144694533762,1295.8333333333333,0.19283234126984125
158588,2019,conforming,joint,no_preapproval,type3,p3,l1,nopc,non_business,266500,4.5,0.1724,6132.44,360.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,8220.0,crif,501,exp,65-74,to_inst,103.2945736,north,direct,0,33.0,0.030844277673545965,740.2777777777778,0.09005812381724791
154676,2019,conforming,sex not available,preapproved,type1,p2,l1,nopc,non_business,126500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,388000.0,sb,ir,home,1u,1800.0,cib,660,cib,45-54,to_inst,32.60309278,south,direct,1,49.0,0.014229249011857707,351.3888888888889,0.19521604938271606
36391,2019,conforming,joint,no_preapproval,type3,p4,l1,nopc,non_business,336500,2.875,-0.8187,3217.68,360.0,yes,yes,not_lpsm,618000.0,sb,pr,home,1u,5820.0,crif,608,exp,65-74,not_inst,54.44983819,north,direct,0,39.0,0.017295690936106983,934.7222222222222,0.16060519282168767
112550,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,356500,4.875,0.3756,1240.0,360.0,no,no,not_lpsm,448000.0,sb,pr,home,1u,4320.0,exp,802,cib,35-44,to_inst,79.57589286,north,direct,0,44.0,0.01211781206171108,990.2777777777778,0.22923096707818932
139274,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,266500,3.99,0.2214,2090.54,360.0,no,no,not_lpsm,288000.0,sb,pr,home,1u,6000.0,crif,507,cib,35-44,not_inst,92.53472222,north,direct,0,37.0,0.0225140712945591,740.2777777777778,0.12337962962962964
147398,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,166500,3.99,0.3858,2555.5550000000003,360.0,no,no,lpsm,418000.0,sb,pr,home,1u,2400.0,equi,820,exp,65-74,to_inst,75.11160714,south,direct,1,39.0,0.014414414414414415,462.5,0.19270833333333334
103482,2019,conforming,male,no_preapproval,type2,p1,l1,nopc,business,86500,4.125,1.3853,1341.88,360.0,no,no,not_lpsm,88000.0,sb,pr,home,1u,3240.0,crif,589,cib,35-44,to_inst,98.29545455,north,direct,0,35.0,0.03745664739884393,240.27777777777777,0.07415980795610425
124179,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,126500,3.25,0.202,1071.89,180.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,5940.0,exp,729,exp,45-54,not_inst,38.56707317,north,direct,0,35.0,0.04695652173913043,702.7777777777778,0.1183127572016461
155780,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,576500,4.99,0.4937,0.0,360.0,no,no,not_lpsm,788000.0,sb,pr,home,1u,9720.0,crif,741,exp,55-64,to_inst,73.15989848,south,direct,0,40.0,0.016860364267129228,1601.388888888889,0.16475194330132603
141540,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,526500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,638000.0,sb,pr,home,1u,6900.0,cib,809,exp,35-44,not_inst,82.52351097,north,direct,1,53.0,0.013105413105413105,1462.5,0.21195652173913043
50933,2019,conforming,female,no_preapproval,type2,p4,l1,nopc,business,346500,3.5,0.8683,0.0,360.0,no,yes,not_lpsm,358000.0,sb,pr,home,1u,5820.0,exp,839,cib,45-54,not_inst,96.7877095,central,direct,0,39.0,0.016796536796536796,962.5,0.16537800687285223
92536,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,276500,3.99,0.3858,2555.5550000000003,180.0,no,yes,not_lpsm,558000.0,sb,pr,home,1u,3360.0,crif,601,exp,65-74,to_inst,49.55197133,north,direct,1,60.0,0.012151898734177215,1536.111111111111,0.45717592592592593
151305,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,296500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,5580.0,equi,680,exp,25-34,not_inst,75.11160714,south,direct,1,39.0,0.01881956155143339,823.6111111111111,0.1476005575467941
128555,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,406500,4.125,0.4519,0.0,360.0,no,no,not_lpsm,448000.0,sb,pr,home,1u,7020.0,cib,740,cib,25-34,not_inst,90.73660714,south,direct,0,42.0,0.01726937269372694,1129.1666666666667,0.16084995251661918
121157,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,126500,4.125,0.9219,3706.0,360.0,no,no,not_lpsm,158000.0,sb,pr,home,1u,3600.0,exp,634,exp,55-64,to_inst,80.06329114,north,direct,0,24.0,0.028458498023715414,351.3888888888889,0.09760802469135803
123705,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,226500,4.875,0.8844,1271.6,360.0,no,no,not_lpsm,298000.0,sb,pr,home,1u,3600.0,exp,822,cib,45-54,not_inst,76.00671141,south,direct,0,41.0,0.015894039735099338,629.1666666666666,0.17476851851851852
128730,2019,non_conforming,joint,no_preapproval,type2,p1,l1,nopc,business,436500,4.625,1.4469,0.0,360.0,no,no,not_lpsm,458000.0,sb,pr,home,1u,4920.0,crif,658,exp,35-44,not_inst,95.30567686,north,direct,0,57.0,0.01127147766323024,1212.5,0.2464430894308943
119244,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,136500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,158000.0,sb,pr,home,1u,2880.0,crif,807,cib,55-64,to_inst,86.39240506,north,direct,1,39.0,0.0210989010989011,379.1666666666667,0.1316550925925926
47765,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,286500,4.0,-0.1079,0.0,360.0,no,no,not_lpsm,738000.0,sb,pr,home,1u,11160.0,cib,824,cib,45-54,not_inst,38.82113821,south,direct,0,8.0,0.03895287958115183,795.8333333333334,0.07131123058542414
136119,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,236500,4.5,0.5443,3577.5,360.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,7140.0,crif,735,cib,35-44,to_inst,72.10365854,south,direct,0,37.0,0.03019027484143763,656.9444444444445,0.09200902583255524
170661,2019,non_conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,376500,4.375,0.1969,1605.17,360.0,no,no,not_lpsm,478000.0,sb,pr,home,1u,12420.0,cib,726,exp,25-34,not_inst,78.76569038,north,direct,0,23.0,0.03298804780876494,1045.8333333333333,0.08420558239398819
68869,2019,conforming,female,preapproved,type1,p3,l1,nopc,non_business,386500,3.99,-0.077,11685.25,360.0,no,no,not_lpsm,658000.0,sb,pr,home,1u,3900.0,exp,744,cib,55-64,to_inst,58.73860182,south,direct,0,46.0,0.010090556274256144,1073.611111111111,0.27528490028490027
167225,2019,non_conforming,female,no_preapproval,type3,p1,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,3480.0,equi,515,exp,35-44,to_inst,75.11160714,south,direct,1,39.0,0.013058161350844278,740.2777777777778,0.21272349936143042
43221,2019,conforming,sex not available,no_preapproval,type3,p3,l1,nopc,non_business,296500,4.625,1.4609,2418.75,360.0,no,no,not_lpsm,328000.0,sb,pr,home,1u,9300.0,exp,826,cib,55-64,to_inst,90.39634146,south,direct,0,28.0,0.03136593591905565,823.6111111111111,0.08856033452807646
34660,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,496500,3.75,-0.048,0.0,360.0,yes,no,not_lpsm,838000.0,sb,pr,home,1u,11880.0,crif,786,exp,35-44,not_inst,59.24821002,north,direct,0,30.0,0.02392749244712991,1379.1666666666667,0.11609147025813693
121314,2019,conforming,male,no_preapproval,type3,p3,l1,nopc,non_business,206500,3.625,0.964,2020.0,180.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,5820.0,crif,640,exp,45-54,to_inst,86.76470588,south,direct,0,41.0,0.02818401937046005,1147.2222222222222,0.19711722031309659
98502,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,246500,4.875,1.4285,4010.1,360.0,no,no,not_lpsm,358000.0,sb,pr,home,1u,8400.0,cib,560,cib,55-64,to_inst,68.8547486,north,direct,0,32.0,0.03407707910750507,684.7222222222222,0.08151455026455026
162276,2019,conforming,sex not available,preapproved,type1,p1,l1,nopc,non_business,126500,4.5,0.4866,3586.56,360.0,yes,no,not_lpsm,238000.0,sb,pr,home,1u,2340.0,crif,878,cib,65-74,to_inst,53.1512605,south,direct,0,35.0,0.01849802371541502,351.3888888888889,0.1501661918328585
42686,2019,conforming,male,preapproved,type1,p4,l1,nopc,non_business,406500,4.375,0.1936,3650.0,360.0,no,no,not_lpsm,498000.0,sb,pr,home,1u,4800.0,cib,699,cib,45-54,to_inst,81.62650602,north,direct,0,47.0,0.011808118081180811,1129.1666666666667,0.23524305555555558
46397,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,186500,3.99,0.5054,5707.88,360.0,no,no,not_lpsm,318000.0,sb,pr,home,1u,3360.0,cib,871,exp,>74,to_inst,58.64779874,north,direct,0,34.0,0.01801608579088472,518.0555555555555,0.15418320105820105
90853,2019,conforming,sex not available,no_preapproval,type3,p4,l1,nopc,non_business,286500,3.99,-0.0861,0.0,360.0,yes,no,not_lpsm,328000.0,sb,pr,home,1u,5820.0,exp,793,exp,55-64,to_inst,87.34756098,south,direct,0,39.0,0.02031413612565445,795.8333333333334,0.13674112256586485
148614,2019,conforming,male,preapproved,type1,p1,l1,nopc,non_business,76500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,78000.0,sb,pr,home,1u,2700.0,cib,560,cib,55-64,to_inst,98.07692308,north,direct,1,22.0,0.03529411764705882,212.5,0.0787037037037037
139160,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,396500,3.99,0.3858,2555.5550000000003,240.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,4200.0,cib,663,cib,55-64,to_inst,92.64018692,south,direct,1,50.0,0.010592686002522068,1652.0833333333333,0.3933531746031746
58815,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,346500,3.875,0.2257,1172.4,360.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,9180.0,exp,867,exp,35-44,not_inst,80.95794393,south,direct,0,49.0,0.026493506493506493,962.5,0.10484749455337691
74225,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,476500,3.625,-0.0079,6035.79,360.0,no,no,not_lpsm,648000.0,sb,pr,home,1u,7140.0,crif,668,exp,25-34,not_inst,73.53395062,north,direct,0,49.0,0.014984260230849948,1323.611111111111,0.18537970743853097
170790,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,366500,3.99,0.3858,2555.5550000000003,324.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,7380.0,crif,601,exp,35-44,to_inst,87.67942584,south,direct,1,36.0,0.020136425648021827,1131.1728395061727,0.1532754525076115
49585,2019,conforming,male,preapproved,type1,p1,l1,nopc,non_business,136500,4.875,0.3971,1320.0,360.0,no,no,not_lpsm,178000.0,sb,pr,home,1u,2040.0,crif,827,cib,25-34,to_inst,76.68539326,north,direct,0,32.0,0.014945054945054945,379.1666666666667,0.18586601307189543
92356,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,296500,5.25,0.8881,0.0,360.0,no,no,not_lpsm,368000.0,sb,pr,home,1u,5460.0,cib,594,cib,55-64,to_inst,80.57065217,south,direct,0,37.0,0.018414839797639124,823.6111111111111,0.15084452584452585
87501,2019,conforming,sex not available,no_preapproval,type2,p3,l1,nopc,business,96500,4.375,1.4821,2443.25,180.0,no,no,not_lpsm,118000.0,sb,pr,home,1u,4920.0,cib,868,exp,45-54,to_inst,81.77966102,south,direct,0,46.0,0.050984455958549224,536.1111111111111,0.10896567299006323
61349,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,586500,3.99,0.46,5735.0,360.0,no,no,not_lpsm,928000.0,sb,pr,home,1u,9300.0,exp,533,exp,35-44,not_inst,63.20043103,north,direct,0,35.0,0.015856777493606138,1629.1666666666667,0.17517921146953405
169491,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,326500,3.625,-0.0541,0.0,312.0,no,no,not_lpsm,688000.0,sb,pr,home,1u,5640.0,exp,642,cib,35-44,not_inst,47.45639535,north,direct,0,33.0,0.017274119448698316,1046.474358974359,0.18554509910892888
36722,2019,conforming,joint,no_preapproval,type2,p4,l1,nopc,business,536500,3.625,0.8943,0.0,360.0,no,no,not_lpsm,558000.0,sb,pr,home,1u,5820.0,cib,554,exp,35-44,not_inst,96.14695341,north,direct,0,39.0,0.010848089468779123,1490.2777777777778,0.256061473844979
31232,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,376500,3.625,0.1753,10067.19,360.0,no,no,not_lpsm,498000.0,sb,pr,home,1u,6420.0,exp,833,exp,55-64,to_inst,75.60240964,north,direct,0,51.0,0.01705179282868526,1045.8333333333333,0.16290238836967808
88399,2019,conforming,joint,preapproved,type1,p3,l1,nopc,non_business,206500,3.625,0.2896,3250.0,120.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,6120.0,exp,819,exp,55-64,to_inst,80.03875969,central,direct,0,27.0,0.02963680387409201,1720.8333333333333,0.28118191721132896
109626,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,256500,2.875,-0.1363,3545.57,180.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,8640.0,crif,841,cib,35-44,not_inst,59.92990654,north,direct,0,11.0,0.03368421052631579,1425.0,0.16493055555555555
27850,2019,conforming,female,no_preapproval,type2,p1,l1,nopc,business,106500,3.125,0.4317,3052.5,360.0,no,no,not_lpsm,148000.0,sb,pr,home,1u,11640.0,cib,643,exp,25-34,to_inst,71.95945946,north,direct,0,8.0,0.10929577464788733,295.8333333333333,0.025415234822451317
103823,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,286500,4.375,0.7829,0.0,360.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,6360.0,cib,790,exp,55-64,to_inst,71.98492462,north,direct,0,36.0,0.022198952879581152,795.8333333333334,0.12513102725366876
137584,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,196500,3.99,1.1441,4524.38,240.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,4680.0,exp,630,cib,45-54,to_inst,73.32089552,north,direct,0,46.0,0.02381679389312977,818.75,0.17494658119658119
57944,2019,conforming,joint,preapproved,type1,p1,l1,nopc,non_business,326500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,5400.0,exp,782,exp,25-34,to_inst,78.11004785,north,direct,1,32.0,0.01653905053598775,906.9444444444445,0.16795267489711935
89311,2019,conforming,female,no_preapproval,type2,p3,l1,nopc,business,296500,3.99,0.6156,290.72,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,5220.0,exp,774,cib,55-64,not_inst,85.20114943,central,direct,0,34.0,0.01760539629005059,823.6111111111111,0.15777990634312472
172482,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,116500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,138000.0,sb,pr,home,1u,1560.0,crif,631,cib,65-74,to_inst,84.42028986,north,direct,1,48.0,0.013390557939914163,323.6111111111111,0.20744301994301992
48485,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,286500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,418000.0,sb,pr,home,1u,5940.0,equi,593,exp,65-74,to_inst,75.11160714,south,direct,1,39.0,0.02073298429319372,795.8333333333334,0.13397867564534233
82400,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,396500,4.125,0.7571,5975.0,360.0,no,no,not_lpsm,528000.0,sb,pr,home,1u,6540.0,cib,530,exp,45-54,to_inst,75.09469697,south,direct,0,39.0,0.016494325346784362,1101.388888888889,0.16840808698606863
56992,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,376500,4.5,0.6201,31.05,360.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,4920.0,cib,875,cib,25-34,not_inst,94.59798995,south,direct,0,49.0,0.013067729083665339,1045.8333333333333,0.21256775067750677
39188,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,466500,3.99,0.7843,992.15,360.0,no,no,not_lpsm,518000.0,sb,pr,home,1u,8760.0,crif,580,exp,35-44,not_inst,90.05791506,north,direct,0,42.0,0.01877813504823151,1295.8333333333333,0.1479261796042618
105003,2019,conforming,joint,preapproved,type1,p4,l1,nopc,non_business,556500,3.875,0.2412,0.0,360.0,no,no,not_lpsm,828000.0,sb,pr,home,1u,8100.0,exp,885,exp,45-54,not_inst,67.21014493,north,direct,0,38.0,0.014555256064690027,1545.8333333333333,0.19084362139917693
120114,2019,non_conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,446500,3.99,-0.0292,5058.0,360.0,no,no,not_lpsm,758000.0,sb,pr,home,1u,10620.0,cib,690,exp,45-54,to_inst,58.90501319,north,direct,0,25.0,0.023784994400895855,1240.2777777777778,0.11678698472483784
32149,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,96500,5.25,0.9329,1855.0,360.0,no,no,not_lpsm,168000.0,sb,pr,home,1u,1560.0,exp,645,exp,65-74,to_inst,57.44047619,north,direct,0,40.0,0.01616580310880829,268.05555555555554,0.1718304843304843
122867,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,196500,4.5,0.7476,729.15,360.0,no,no,not_lpsm,228000.0,sb,sr,home,1u,4620.0,cib,867,cib,45-54,to_inst,86.18421053,north,direct,0,47.0,0.02351145038167939,545.8333333333334,0.11814574314574315
97295,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,316500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,398000.0,sb,pr,home,1u,1980.0,crif,627,exp,65-74,to_inst,79.52261307,north,direct,1,46.0,0.006255924170616114,879.1666666666666,0.444023569023569
87895,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,526500,4.5,0.316,0.0,360.0,no,no,not_lpsm,588000.0,sb,pr,home,1u,6660.0,cib,603,cib,45-54,not_inst,89.54081633,south,direct,0,44.0,0.01264957264957265,1462.5,0.2195945945945946
86857,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,186500,3.99,1.1352,7245.99,360.0,no,no,not_lpsm,198000.0,sb,pr,home,1u,3360.0,cib,875,cib,45-54,not_inst,94.19191919,central,direct,0,37.0,0.01801608579088472,518.0555555555555,0.15418320105820105
